***** Metoda oscylacji, dt = 1s , Tzad = 70*C ***************
53.81
53.81
53.81
53.81
53.87
53.87
53.81
53.87
53.87
53.87
53.87
53.87
53.87
53.87
53.87
53.87
54.6
54.12
54.37
54.31
54.31
54.31
54.25
54.25
54.31
54.31
54.31
54.31
54.31
54.31
54.31
54.31
54.31
54.31
54.31
54.37
54.37
54.43
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.50
54.56
54.56
54.56
54.50
54.50
54.50
54.56
54.56
54.62
54.68
54.75
54.75
54.75
54.87
55.0
55.12
55.18
55.18
55.12
55.12
55.6
55.6
55.18
55.18
55.18
55.18
55.12
55.6
55.6
55.6
55.12
55.18
55.37
55.43
55.43
55.56
55.62
55.62
55.62
55.62
55.56
55.56
55.62
55.62
55.68
55.81
55.75
55.81
55.93
55.93
55.93
55.93
56.0
56.0
55.93
56.0
56.0
55.93
56.0
56.0
56.6
56.0
56.0
56.6
56.0
55.93
55.93
56.0
56.0
56.0
56.0
56.6
56.6
56.12
56.12
56.18
56.18
56.18
56.18
56.18
56.25
56.25
56.25
56.31
56.37
56.37
56.37
56.43
56.43
56.43
56.43
56.43
56.50
56.50
56.50
56.50
56.50
56.50
56.50
56.50
56.56
56.62
56.62
56.62
56.62
56.62
56.62
56.62
56.68
56.68
56.75
56.81
56.81
56.81
56.81
56.81
56.87
56.87
56.93
57.0
57.0
57.6
57.6
57.12
57.12
57.12
57.18
57.12
57.18
57.18
57.18
57.25
57.31
57.31
57.37
57.37
57.37
57.37
57.50
57.50
57.50
57.56
57.56
57.62
57.62
57.62
57.68
57.68
57.75
57.81
57.81
57.87
57.87
57.87
57.93
57.93
58.0
58.0
58.6
58.18
58.18
58.18
58.18
58.12
58.12
58.18
58.18
58.25
58.31
58.31
58.31
58.37
58.37
58.37
58.37
58.37
58.43
58.43
58.50
58.56
58.56
58.50
58.50
58.50
58.56
58.56
58.56
58.62
58.62
58.62
58.56
58.62
58.62
58.62
58.62
58.68
58.75
58.75
58.75
58.75
58.81
58.87
58.87
58.93
58.93
59.0
59.0
59.0
59.6
59.6
59.12
59.12
59.12
59.12
59.18
59.18
59.18
59.25
59.25
59.31
59.31
59.31
